begintime,sk_object,duration,M8083C0,M8083C1
2022-03-11 07:00:00,22861.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22862.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22863.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22864.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22865.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22866.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22867.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22868.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22869.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22870.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22871.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22872.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22873.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22874.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22875.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22876.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22877.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22878.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22879.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22880.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22881.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22882.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22883.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22884.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22885.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22886.0,15,4423680000000.0,0.0
2022-03-11 07:00:00,22887.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22857.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22858.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22859.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22860.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22861.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22862.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22863.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22864.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22865.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22866.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22867.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22868.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22869.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22870.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22871.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22872.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22873.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22874.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22875.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22876.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22877.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22878.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22879.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22880.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22881.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22882.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22883.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22884.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22885.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22886.0,15,4423680000000.0,0.0
2022-03-11 07:15:00,22887.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22857.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22858.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22859.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22860.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22861.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22862.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22863.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22864.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22865.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22866.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22867.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22868.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22869.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22870.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22871.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22872.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22873.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22874.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22875.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22876.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22877.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22878.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22879.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22880.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22881.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22882.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22883.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22884.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22885.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22886.0,15,4423680000000.0,0.0
2022-03-11 07:30:00,22887.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22857.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22858.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22859.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22860.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22861.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22862.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22863.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22864.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22865.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22866.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22867.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22868.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22869.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22870.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22871.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22872.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22873.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22874.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22875.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22876.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22877.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22878.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22879.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22880.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22881.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22882.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22883.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22884.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22885.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22886.0,15,4423680000000.0,0.0
2022-03-11 07:45:00,22887.0,15,4423680000000.0,0.0
2022-03-11 08:00:00,22857.0,15,4423680000000.0,0.0
2022-03-11 08:00:00,22858.0,15,4423680000000.0,0.0
2022-03-11 08:00:00,22859.0,15,4423680000000.0,0.0
2022-03-11 08:00:00,22860.0,15,4423680000000.0,0.0
2022-03-11 08:00:00,22861.0,15,4423680000000.0,0.0
2022-03-11 08:00:00,22862.0,15,4423680000000.0,0.0
2022-03-11 08:00:00,22863.0,15,4423680000000.0,0.0
2022-03-11 08:00:00,22864.0,15,4423680000000.0,0.0
